Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
1114,Overamstel/Amstelkwartier3efase_kavel11,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-10-06,,0,0,0,0,50,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((123023.59194788673 483347.5497466469, 123046.2790665473 483293.44954506075, 123095.41812299717 483314.1614597108, 123023.59194788673 483347.5497466469)))"
1115,Overamstel/Amstelkwartier3efase_kavel 09C,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-09-29,,15,15,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,30,30,2023-07-01,"SRID=28992;MULTIPOLYGON (((122802.8143186674 483250.7347201713, 122824.79281533865 483202.2014679044, 122885.25997532078 483226.8431610483, 122865.67868104376 483275.14914257935, 122802.8143186674 483250.7347201713)))"
1116,Overamstel/Amstelkwartier 3e fase_kavel 9 - Uitvoering bouw,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-11-30,,140,50,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,190,190,2023-07-01,"SRID=28992;MULTIPOLYGON (((122885.25997532078 483226.8431610483, 122916.08815877403 483239.4497169223, 122893.43531048852 483287.10793198325, 122865.67868104376 483275.14914257935, 122885.25997532078 483226.8431610483)))"
1117,Overamstel/Amstelkwartier3efase_kavel 10A,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-10-01,,105,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,105,105,2023-07-01,"SRID=28992;MULTIPOLYGON (((122961.43264254423 483317.03131530597, 122914.81941338736 483295.9705239037, 122935.15618151728 483247.43730145507, 122981.82783774349 483266.94016798894, 122961.43264254423 483317.03131530597)))"
1123,Elzenhagen Zuid - Realisatie Villa 9 (10 marktwoningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-15,,0,0,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,12,12,2023-07-01,"SRID=28992;MULTIPOLYGON (((123620.18124428822 490526.1896539574, 123597.40541423183 490499.95288718457, 123615.28675172714 490485.3741510788, 123638.32321359689 490511.93202047574, 123620.18124428822 490526.1896539574)))"
1124,Elzenhagen Zuid - Realisatie Villa 10 t/m 12 (34 marktwoningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-15,,0,0,0,0,0,82,0,n.b.,n.b.,n.b.,n.b.,n.b.,82,82,2023-07-01,"SRID=28992;MULTIPOLYGON (((123517.29913326446 490445.274497567, 123546.60217921021 490429.85485611885, 123585.5256051296 490419.2476544983, 123616.73330607006 490434.6265320467, 123606.99549164128 490455.1619076914, 123592.51042158142 490490.08116814797, 123576.90419847461 490507.09339590167, 123550.89025808523 490484.3379265158, 123529.61607120089 490466.3368873075, 123517.29913326446 490445.274497567)))"
1125,Elzenhagen Zuid - Realisatie Villa 13 t/m 16 (74 marktwoningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-11-15,,0,0,0,0,0,21,0,n.b.,n.b.,n.b.,n.b.,n.b.,21,21,2023-07-01,"SRID=28992;MULTIPOLYGON (((123713.13484702591 490460.82966478687, 123722.77367424215 490446.0810880915, 123756.00614181066 490439.5392492063, 123761.53168212106 490461.96933780395, 123796.79091269194 490453.0671711697, 123817.76852701444 490443.68807461695, 123834.296599958 490473.3033830787, 123813.73367703435 490483.67007692385, 123793.77558408825 490479.9019403328, 123770.39538049007 490465.5850548856, 123754.49049114715 490489.27471119195, 123738.58732221939 490492.81369653734, 123713.13484702591 490460.82966478687)))"
1131,Overamstel/Amstelkwartier 3e fase_kavel 14 - 14 Uitvoering bouw,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-09-28,,0,90,0,20,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,110,110,2023-07-01,"SRID=28992;MULTIPOLYGON (((123057.08221409968 483267.12065348926, 123076.27550919249 483220.7094946642, 123126.98337799968 483241.51172954834, 123107.78366640529 483288.04512496386, 123057.08221409968 483267.12065348926)))"
1135,Elzenhagen Zuid - Realisatie NN1 (43 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-02-17,,14,14,0,0,0,6,0,n.b.,n.b.,n.b.,n.b.,n.b.,34,34,2023-07-01,"SRID=28992;MULTIPOLYGON (((123706.49368632786 490670.16776710004, 123712.49065572204 490745.447348974, 123663.71177453993 490759.7880559471, 123655.71283743292 490688.72719947656, 123706.49368632786 490670.16776710004)))"
1136,Elzenhagen Zuid - Realisatie NN2 (110 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-08-15,,52,52,0,0,0,26,0,n.b.,n.b.,n.b.,n.b.,n.b.,130,130,2023-07-01,"SRID=28992;MULTIPOLYGON (((123730.07163762135 490738.32591231813, 123723.67906280191 490663.93896915735, 123773.27319701131 490650.27244219807, 123781.21558507628 490722.3352452069, 123730.07163762135 490738.32591231813)))"
1137,Elzenhagen Zuid - Realisatie NN3 (152 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-15,,93,93,0,0,0,45,0,n.b.,n.b.,n.b.,n.b.,n.b.,231,231,2023-07-01,"SRID=28992;MULTIPOLYGON (((123807.70472055988 490715.14656982664, 123796.50725281585 490643.7830624882, 123846.11233065595 490631.78622952994, 123860.52912968815 490705.46614869393, 123807.70472055988 490715.14656982664)))"
1141,Elzenhagen Zuid - Realisatie Zelfbouw (100 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-02-13,,0,0,0,0,0,32,0,n.b.,n.b.,n.b.,n.b.,n.b.,32,32,2023-07-01,"SRID=28992;MULTIPOLYGON (((123614.90763280776 490789.36206902075, 123584.90931681334 490643.0013465492, 123604.47263657632 490582.7027551383, 123654.10236406312 490766.19143825, 123614.90763280776 490789.36206902075)))"
1152,NDSM_Kavel  A8,NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-11-26,,90,0,0,0,0,79,0,n.b.,n.b.,n.b.,n.b.,n.b.,169,169,2023-07-01,"SRID=28992;MULTIPOLYGON (((121366.7441621143 490744.4715730149, 121344.39601395557 490716.9833507797, 121418.36838436096 490659.77209149336, 121439.59912511175 490688.8246840997, 121366.7441621143 490744.4715730149)))"
1153,Sloterdijk Centrum kavel M Naritaweg - Realisatie Kavel M,FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-01-01,,37,37,0,0,19,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,93,93,2023-07-01,"SRID=28992;MULTIPOLYGON (((117155.19354043936 489065.7459191726, 117150.7321171528 489068.1168083173, 117145.61115345368 489067.9335646671, 117141.57763738654 489065.7391296083, 117137.80529235466 489061.20603404095, 117135.10933549964 489054.995636555, 117133.61742872203 489047.7745723878, 117133.48361328343 489040.0980054323, 117135.19889471409 489032.07343617635, 117139.23132179312 489024.36489114433, 117141.38586218478 489022.1229657092, 117145.31718500558 489019.86740606336, 117150.49690577149 489019.7163906396, 117155.41629473404 489022.01530623715, 117158.79196227418 489020.0978287471, 117163.0092529229 489019.6204011156, 117169.03581656756 489022.4783122693, 117173.08643714245 489027.7881837853, 117176.21792634035 489036.64347521693, 117177.01035242362 489042.32326913864, 117176.90661962397 489046.552304414, 117175.60824216132 489054.79620093753, 117172.59008788323 489061.6067825275, 117170.10208615259 489064.7525345796, 117166.78594009827 489067.3260381562, 117163.79924973745 489068.4727676558, 117160.59962960539 489068.48618364264, 117155.19354043936 489065.7459191726)))"
1163,Jacob Geelbuurt-oost (tender + ontw. blok 5) - bouwen JGB-blok 5,FL03,Jacob Geelbuurt,FL,Slotervaart-Noord,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-07-12,,0,46,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,46,46,2023-07-01,"SRID=28992;MULTIPOLYGON (((117183.52728502921 485859.1969686766, 117182.66779525134 485932.86351384484, 117148.81468571843 485932.46646181575, 117150.9022953696 485859.1131700123, 117183.52728502921 485859.1969686766)))"
1164,H-Midden,TD03,Hakfort/Huigenbos,TD,H-buurt,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2025-10-13,,120,300,0,0,0,80,0,n.b.,n.b.,n.b.,n.b.,n.b.,500,500,2023-07-01,"SRID=28992;MULTIPOLYGON (((125476.22060284697 480028.1307364708, 125518.67533068673 479952.4390988298, 125810.92385677058 480116.1579139823, 125768.47981936851 480191.8581032144, 125476.22060284697 480028.1307364708)))"
1167,Jacob Geelbuurt-oost  (plaberum fase 3  + ontw. Alliantie) - bouwen blok 4,FL03,Jacob Geelbuurt,FL,Slotervaart-Noord,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-11-04,,0,94,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,94,94,2023-07-01,"SRID=28992;MULTIPOLYGON (((117227.16435745312 486014.6392630985, 117145.82711566731 486014.594651299, 117147.09205994212 485938.79973952356, 117228.43906111963 485940.84714865824, 117227.16435745312 486014.6392630985)))"
1181,Holendrecht - Start bouw 2024,TJ03,Holendrecht-Zuid,TJ,Holendrecht,GT24,Gaasperdam,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-10-01,,90,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,90,90,2023-07-01,"SRID=28992;MULTIPOLYGON (((126097.38303638481 478728.6598812199, 126060.34921522083 479090.6011802681, 126053.001967005 479083.5231662076, 126042.90955599584 479072.4556669335, 126033.56288265849 479060.60496078484, 126025.09967802948 479048.19276823435, 126017.45855389122 479035.219444504, 126010.75612941266 479021.7955681073, 126005.01222242237 479007.80975340476, 126000.22132240215 478993.48456089624, 125996.38343670976 478978.8199878469, 125993.57419614722 478963.91572776344, 125991.7120131094 478948.8167637323, 125990.92676525496 478933.566839365, 125991.12322244683 478918.21101900114, 125992.39066090247 478902.84891842573, 125994.6274198281 478887.5924003679, 125997.8812589961 478872.44118617376, 126002.15283976092 478857.50653973187, 126007.38759787366 478842.78878354095, 126013.51797690062 478828.39958226145, 126020.65988618843 478814.3271336368, 126028.63681674445 478800.7171212318, 126037.49015924936 478787.64719273, 126047.17216575095 478775.1176322992, 126057.60799568248 478763.16226237314, 126068.80557874643 478751.9701929627, 126080.68188303604 478741.3416364144, 126093.17044663234 478731.57740324864, 126097.38303638481 478728.6598812199)))"
1192,IJburg 2/Centrumeiland_Tranche 3_Blok 13 - Realiseren_CPO (13-08),MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-01-30,,0,0,0,0,19,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,19,19,2023-07-01,"SRID=28992;MULTIPOLYGON (((129746.47198459665 484884.3755300048, 129755.18146425072 484867.41853066004, 129797.18531339701 484888.5560133256, 129786.7849697319 484906.64535945246, 129774.62445756662 484900.25400878786, 129778.4619303254 484892.5459106896, 129760.03036754689 484882.9710280661, 129756.57609640883 484889.6646587392, 129746.47198459665 484884.3755300048)))"
1193,IJburg 2/Centrumeiland_Tranche 3_Blok 13 - Realiseren_SIHK (13-13),MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-03,,0,0,0,0,3,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,3,3,2023-07-01,"SRID=28992;MULTIPOLYGON (((129715.91833473931 484945.1719785828, 129723.06747373124 484930.9044252223, 129733.177077236 484935.94869208644, 129726.02859984624 484950.3497469688, 129715.91833473931 484945.1719785828)))"
1197,IJburg 2/Strandeiland_Havenkom_H5 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-03-31,,50,55,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,105,105,2023-07-01,"SRID=28992;MULTIPOLYGON (((129963.6892178481 485432.5812319956, 129956.69073353255 485528.8621606588, 129924.7345523555 485526.46532098384, 129910.29960510763 485436.8579903697, 129963.6892178481 485432.5812319956)))"
1200,IJburg 2/Strandeiland_Havenkom_H4 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-03-31,,50,0,0,0,59,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,109,109,2023-07-01,"SRID=28992;MULTIPOLYGON (((129851.2392796218 485343.0272817574, 129953.1547042673 485394.58159527474, 129951.94069490505 485425.186007273, 129873.59287966804 485426.14065598405, 129851.2392796218 485343.0272817574)))"
1780,IJburg 2/Strandeiland_Havenkom_H3 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-03-31,,50,0,0,0,59,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,109,109,2023-07-01,"SRID=28992;MULTIPOLYGON (((129787.16981981033 485310.6530289779, 129842.01841690388 485338.4010953901, 129855.07438201067 485401.7563816973, 129819.8364693033 485422.62048683746, 129766.79663994336 485376.7269976937, 129787.16981981033 485310.6530289779)))"
1783,IJburg 2/Strandeiland_Muidenbuurt_M8 - Realisatie periode,MK05,Muidenbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2037-02-23,,0,24,0,0,23,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,47,47,2023-07-01,"SRID=28992;MULTIPOLYGON (((130375.24523596308 484997.31223695836, 130426.00096981456 485025.43220552435, 130365.01114670203 485146.0149845207, 130322.14329631705 485102.3901960009, 130375.24523596308 484997.31223695836)))"
1784,IJburg 2/Strandeiland_Muidenbuurt_M14 - Realisatie periode,MK06,Muidenbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-02-20,,83,0,0,0,37,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,120,120,2023-07-01,"SRID=28992;MULTIPOLYGON (((130572.94423479382 485306.9824916382, 130623.70922716956 485335.0931062937, 130561.23533724972 485458.69642385264, 130501.91015604445 485447.530312647, 130572.94423479382 485306.9824916382)))"
1785,IJburg 2/Strandeiland_Muidenbuurt_M21 - Realisatie periode,MK06,Muidenbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-06-02,,78,18,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,96,96,2023-07-01,"SRID=28992;MULTIPOLYGON (((130830.1183588987 485303.60147682676, 130881.88097700173 485329.82944945584, 130838.43481096621 485415.83948102524, 130787.68539650804 485387.7043373836, 130830.1183588987 485303.60147682676)))"
1786,IJburg 2/Strandeiland_Muidenbuurt_M22 - Realisatie periode,MK06,Muidenbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-06-02,,0,18,0,0,78,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,96,96,2023-07-01,"SRID=28992;MULTIPOLYGON (((130923.41421567279 485267.5399868911, 130968.48348532764 485290.35229112103, 130891.50006012149 485442.6063754048, 130846.42559924834 485419.9171925711, 130923.41421567279 485267.5399868911)), ((130968.01848131938 485179.5334366038, 131014.17383886686 485200.0042768394, 130972.6070042526 485282.32103558467, 130927.53086826864 485259.5087272083, 130968.01848131938 485179.5334366038)))"
1789,IJburg 2/Strandeiland_Pampusbuurt_P23 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2032-09-27,,0,58,0,0,65,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,123,123,2023-07-01,"SRID=28992;MULTIPOLYGON (((130612.85839883176 485678.5442791502, 130738.52226177766 485687.71561170137, 130734.30427271867 485745.5948596595, 130608.64187355268 485736.42363562866, 130612.85839883176 485678.5442791502)))"
1790,IJburg 2/Strandeiland_Pampusbuurt_C16_P24;Realisatie periode C16 P24,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-02-05,,79,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,79,79,2023-07-01,"SRID=28992;MULTIPOLYGON (((130974.73923813718 486001.5755446695, 130971.85999471399 486059.5203185614, 131016.47574229875 486062.81310489244, 131041.26856100079 486006.39168121014, 130974.73923813718 486001.5755446695)))"
1791,IJburg 2/Strandeiland_Pampusbuurt_T9 (P24 P25 HUB 10);Realisatie periode P24,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-04-02,,0,0,0,0,43,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,43,43,2023-07-01,"SRID=28992;MULTIPOLYGON (((130808.30873329475 485989.3926744173, 130807.17687644048 486047.4946596029, 130902.4674701171 486054.46822155203, 130906.68008312325 485996.57798124035, 130808.30873329475 485989.3926744173)))"
1792,IJburg 2/Strandeiland_Pampusbuurt_P26 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2032-08-23,,82,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,82,82,2023-07-01,"SRID=28992;MULTIPOLYGON (((130810.35520327245 485751.09017756785, 130812.48869622331 485693.1302857358, 130754.46863440116 485688.8610804585, 130750.25727160893 485746.74028112617, 130810.35520327245 485751.09017756785)))"
1793,IJburg 2/Strandeiland_Pampusbuurt_P27 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-01-13,,0,0,0,0,48,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,48,48,2023-07-01,"SRID=28992;MULTIPOLYGON (((130907.78119298807 485844.27123215946, 130987.5106616139 485850.10172470956, 130983.16361897296 485909.9841965035, 130903.38056236593 485904.14291511505, 130907.78119298807 485844.27123215946)))"
1794,IJburg 2/Strandeiland_Pampusbuurt_P28 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2033-09-12,,82,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,82,82,2023-07-01,"SRID=28992;MULTIPOLYGON (((130898.69020050175 485773.6063263367, 130978.49587176801 485779.44766967616, 130974.14873877814 485839.3412545611, 130894.34397510052 485833.48885587795, 130898.69020050175 485773.6063263367)))"
1796,IJburg 2/Strandeiland_Pampusbuurt_P3 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-09-04,,100,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((129622.52454622707 485758.676517748, 129696.3965749079 485764.0826785015, 129692.07792869904 485823.85494850733, 129594.62148821044 485816.7900709603, 129622.52454622707 485758.676517748)))"
1797,IJburg 2/Strandeiland_Pampusbuurt_z9 p33,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-01-02,,0,0,0,0,20,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,20,20,2023-07-01,"SRID=28992;MULTIPOLYGON (((131088.92956900413 485713.95382426115, 131082.41859215475 485771.19616239524, 131131.09784697386 485774.53104676655, 131155.91189623962 485718.1874771587, 131088.92956900413 485713.95382426115)))"
1798,IJburg 2/Strandeiland_Pampusbuurt_P31 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-01-02,,0,0,0,0,19,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,19,19,2023-07-01,"SRID=28992;MULTIPOLYGON (((131021.1753720678 485883.4780233403, 131106.2073641889 485858.9546901894, 131106.29342460015 485858.75923581276, 131003.51774114977 485851.2476516409, 131001.48080671599 485879.18541944044, 131021.37897566441 485880.6462475003, 131021.1753720678 485883.4780233403)))"
1807,Sloterdijk Centrum Travelport Transformatie - Realisatie Travelport 501-519,FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-05-21,,110,110,0,0,55,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,275,275,2023-07-01,"SRID=28992;MULTIPOLYGON (((117452.81691672487 488785.07553555834, 117447.1135166744 488787.12179631164, 117451.49734762864 488799.5505955903, 117452.51937814186 488799.65408599755, 117452.41709407851 488804.1056388785, 117442.60523792217 488803.95778989355, 117441.78832292787 488803.0738543905, 117439.42081119414 488805.09472818894, 117415.40797592688 488736.27948544617, 117429.35930361986 488736.4068817177, 117433.19776797484 488747.8383936737, 117435.18475523984 488750.3824583109, 117434.52689484472 488751.61143056955, 117434.7974885616 488752.2769861997, 117440.49411622982 488750.23076324415, 117452.81691672487 488785.07553555834)))"
1808,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 1 kavel B2 woningen KDV: bouw,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-03-01,,75,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,75,75,2023-07-01,"SRID=28992;MULTIPOLYGON (((120496.49528765219 483235.1591984578, 120388.92078489017 483232.3510755411, 120403.20441534567 483207.6608930898, 120441.51431458199 483208.28291558847, 120443.41852824303 483218.39494702057, 120463.39985941119 483219.9242433629, 120465.89508456283 483207.33356431517, 120496.18008309425 483208.56844803586, 120496.49528765219 483235.1591984578)))"
